"LSOA11CD","July17_2022","July18_2022","July19_2022","July20_2022","July21_2022","July22_2022"
"E01033048",22,26.66,28.59,21.63,18.78,16.69
"E01033049",22,26.66,28.59,21.63,18.78,16.69
"E01033050",22,26.66,28.59,21.63,18.78,16.69
"E01033051",20.41,24.64,26.62,22.64,18.57,17.45
"E01033052",21.84,27.19,28.86,21.26,18.91,17.37
"E01033053",21.84,27.19,28.86,21.26,18.91,17.37
"E01033054",21.84,27.19,28.86,21.26,18.91,17.37
"E01033055",21.84,27.19,28.86,21.26,18.91,17.37
"E01033056",21.84,27.19,28.86,21.26,18.91,17.37
"E01033057",20.91,26.67,27.85,22.52,19.2,18.46
"E01033058",22.6,26.53,27.37,19.15,18.19,16.83
"E01033059",22.77,26.78,27.13,18.53,17.46,16.76
"E01033060",22.77,26.78,27.13,18.53,17.46,16.76
"E01033061",22.77,26.78,27.13,18.53,17.46,16.76
"E01033062",22.77,26.78,27.13,18.53,17.46,16.76
"E01033063",22.2,27.33,28.82,22.17,19.6,18.19
"E01033064",22.2,27.33,28.82,22.17,19.6,18.19
"E01033065",21.3,24.17,26.54,18.59,16.21,16.16
"E01033066",21.3,24.17,26.54,18.59,16.21,16.16
"E01033067",21.93,25.4,27.58,19.69,17,16.61
"E01033068",21.93,25.4,27.58,19.69,17,16.61
"E01033069",21.93,25.4,27.58,19.69,17,16.61
"E01033070",21.93,25.4,27.58,19.69,17,16.61
"E01033071",19.69,23,22.8,16.02,15.15,16.38
"E01033072",19.69,23,22.8,16.02,15.15,16.38
"E01033073",19.69,23,22.8,16.02,15.15,16.38
"E01033074",20.5,23.11,25.99,18.1,15.06,15.09
"E01033075",19.55,22.04,24.4,17.53,14.98,15.11
"E01033076",20.5,23.11,25.99,18.1,15.06,15.09
"E01033077",20.32,22.9,25.69,17.99,15.04,15.09
"E01033078",21.16,25.67,24.27,18.75,18.38,17.54
"E01033079",21.16,25.67,24.27,18.75,18.38,17.54
"E01033080",21.16,25.67,24.27,18.75,18.38,17.54
"E01033081",22.26,26.79,27.3,20.93,19.46,18.5
"E01033082",22.26,26.79,27.3,20.93,19.46,18.5
"E01033083",22.26,26.79,27.3,20.93,19.46,18.5
"E01033084",22.26,26.79,27.3,20.93,19.46,18.5
"E01033085",22.68,27.51,28.49,21.83,19.96,18.54
"E01033086",22.68,27.51,28.49,21.83,19.96,18.54
"E01033087",21.64,26.48,27.17,21.27,19.59,18.65
"E01033088",21.64,26.48,27.17,21.27,19.59,18.65
"E01033089",21.64,26.48,27.17,21.27,19.59,18.65
"E01033090",21.64,26.48,27.17,21.27,19.59,18.65
"E01033091",21.64,26.48,27.17,21.27,19.59,18.65
"E01033092",21.64,26.48,27.17,21.27,19.59,18.65
"E01033093",22.39,27.01,27.67,21.21,19.62,18.51
"E01033094",19.57,21.88,21.2,16.84,16.14,17.68
"E01033095",21.17,24.84,24.51,16.75,15.63,17.08
"E01033096",21.17,24.84,24.51,16.75,15.63,17.08
"E01033097",20.52,23.65,23.18,16.79,15.83,17.32
"E01033098",22.68,27.51,28.49,21.83,19.96,18.54
"E01033099",22.68,27.51,28.49,21.83,19.96,18.54
"E01033100",22.68,27.51,28.49,21.83,19.96,18.54
"E01033101",22.68,27.51,28.49,21.83,19.96,18.54
"E01033102",23.2,26.41,28.44,18.84,18.05,16.27
"E01033103",23.2,26.41,28.44,18.84,18.05,16.27
"E01033104",22.96,26.28,29.34,20.01,17.01,16.38
"E01033105",22.93,26.23,29.29,20,16.99,16.37
"E01033106",22.41,25.48,28.26,19.78,16.69,16.13
"E01033107",22.96,26.28,29.34,20.01,17.01,16.38
"E01033108",21.85,24.67,27.15,19.55,16.36,15.87
"E01033109",22.96,26.28,29.34,20.01,17.01,16.38
"E01033110",22.96,26.28,29.34,20.01,17.01,16.38
"E01033111",23.28,26.51,29.1,20.31,18.37,16.77
"E01033112",23.28,26.51,29.1,20.31,18.37,16.77
"E01033113",23.11,26.84,28.89,21.2,19.03,17.32
"E01033114",23.11,26.84,28.89,21.2,19.03,17.32
"E01033115",23.11,26.84,28.89,21.2,19.03,17.32
"E01033116",22.9,27.23,29,21.1,19,17.39
"E01033117",23.11,26.84,28.89,21.2,19.03,17.32
"E01033118",23.09,26.89,28.9,21.19,19.03,17.33
"E01033119",23.11,26.84,28.89,21.2,19.03,17.32
"E01033120",23.11,26.84,28.89,21.2,19.03,17.32
"E01033121",23.11,26.84,28.89,21.2,19.03,17.32
"E01033122",20.41,24.64,26.62,22.64,18.57,17.45
"E01033123",20.41,24.64,26.62,22.64,18.57,17.45
"E01033124",20.41,24.64,26.62,22.64,18.57,17.45
"E01033125",20.41,24.64,26.62,22.64,18.57,17.45
"E01033126",20.41,24.64,26.62,22.64,18.57,17.45
"E01033127",20.41,24.64,26.62,22.64,18.57,17.45
"E01033128",20.41,24.64,26.62,22.64,18.57,17.45
"E01033129",20.41,24.64,26.62,22.64,18.57,17.45
"E01033130",20.41,24.64,26.62,22.64,18.57,17.45
"E01033131",20.41,24.64,26.62,22.64,18.57,17.45
"E01033132",22.68,27.51,28.49,21.83,19.96,18.54
"E01033133",22.68,27.51,28.49,21.83,19.96,18.54
"E01033135",22.26,26.79,27.3,20.93,19.46,18.5
"E01033137",22.2,27.33,28.82,22.17,19.6,18.19
"E01033138",22.2,27.33,28.82,22.17,19.6,18.19
"E01033139",22.2,27.33,28.82,22.17,19.6,18.19
"E01033140",22.2,27.33,28.82,22.17,19.6,18.19
"E01033141",22.2,27.33,28.82,22.17,19.6,18.19
"E01033142",22.2,27.33,28.82,22.17,19.6,18.19
"E01033143",22.2,27.33,28.82,22.17,19.6,18.19
"E01033144",22.2,27.33,28.82,22.17,19.6,18.19
"E01033145",22.2,27.33,28.82,22.17,19.6,18.19
"E01033146",22.68,27.51,28.49,21.83,19.96,18.54
"E01033148",22.68,27.51,28.49,21.83,19.96,18.54
"E01033150",22.68,27.51,28.49,21.83,19.96,18.54
"E01033151",22.68,27.51,28.49,21.83,19.96,18.54
"E01033153",22.68,27.51,28.49,21.83,19.96,18.54
"E01033154",21.02,25.26,23.61,19.96,19.69,18.85
"E01033156",21.16,25.67,24.27,18.75,18.38,17.54
"E01033158",21.18,25.69,24.33,18.83,18.4,17.59
"E01033159",21.02,25.26,23.61,19.96,19.69,18.85
"E01033160",18.45,19.75,20.39,16.56,16.03,17.42
"E01033161",17.58,19.82,21.1,16.34,14.83,15.15
"E01033163",17.57,19.8,21.07,16.33,14.83,15.15
"E01033164",20.5,23.11,25.99,18.1,15.06,15.09
"E01033166",23.33,26.91,27.69,18.63,18.14,16.38
"E01033167",23.33,26.91,27.69,18.63,18.14,16.38
"E01033168",23.33,26.91,27.69,18.63,18.14,16.38
"E01033169",23.33,26.91,27.69,18.63,18.14,16.38
"E01033170",23.33,26.91,27.69,18.63,18.14,16.38
"E01033171",23.33,26.91,27.69,18.63,18.14,16.38
"E01033172",23.33,26.91,27.69,18.63,18.14,16.38
"E01033173",23.48,27.06,29.18,20.42,18.93,17.26
"E01033174",23.48,27.06,29.18,20.42,18.93,17.26
"E01033175",23.48,27.06,29.18,20.42,18.93,17.26
"E01033176",23.48,27.06,29.18,20.42,18.93,17.26
"E01033177",23.48,27.06,29.18,20.42,18.93,17.26
"E01033178",23.48,27.06,29.18,20.42,18.93,17.26
"E01033179",23.48,27.06,29.18,20.42,18.93,17.26
"E01033180",23.48,27.06,29.18,20.42,18.93,17.26
"E01033181",23.48,27.06,29.18,20.42,18.93,17.26
"E01033182",23.48,27.06,29.18,20.42,18.93,17.26
"E01033183",21.3,24.17,26.54,18.59,16.21,16.16
"E01033184",21.3,24.17,26.54,18.59,16.21,16.16
"E01033185",18.99,21.56,24.33,15.52,13.9,13.45
"E01033186",19.51,22.15,24.83,16.21,14.42,14.06
"E01033187",22.77,26.78,27.13,18.53,17.46,16.76
"E01033188",23.31,27.84,29.12,20.95,19.32,17.52
"E01033189",23.31,27.84,29.12,20.95,19.32,17.52
"E01033190",23.31,27.84,29.12,20.95,19.32,17.52
"E01033191",22.57,26.77,28.16,20.43,19.1,17.47
"E01033192",22.57,26.77,28.16,20.43,19.1,17.47
"E01033193",22.57,26.77,28.16,20.43,19.1,17.47
"E01033194",22.74,27.01,28.37,20.54,19.15,17.48
"E01033195",20.5,23.11,25.99,18.1,15.06,15.09
"E01033197",20.5,23.11,25.99,18.1,15.06,15.09
"E01033198",17.57,19.8,21.07,16.33,14.83,15.15
"E01033200",17.92,19.35,18.9,18.04,17.44,17.8
"E01033202",17.57,19.8,21.07,16.33,14.83,15.15
"E01033203",20.5,23.11,25.99,18.1,15.06,15.09
"E01033205",19.7,22.21,24.65,17.62,15,15.1
"E01033206",20.5,23.11,25.99,18.1,15.06,15.09
"E01033207",22.68,27.51,28.49,21.83,19.96,18.54
"E01033208",22.68,27.51,28.49,21.83,19.96,18.54
"E01033209",20.46,25.08,27.88,21.18,18.82,18.3
"E01033210",20.46,25.08,27.88,21.18,18.82,18.3
"E01033211",20.46,25.08,27.88,21.18,18.82,18.3
"E01033212",20.46,25.08,27.88,21.18,18.82,18.3
"E01033213",20.46,25.08,27.88,21.18,18.82,18.3
"E01033214",20.46,25.08,27.88,21.18,18.82,18.3
"E01033215",20.46,25.08,27.88,21.18,18.82,18.3
"E01033216",21.23,24.75,24.94,15.59,15.03,14.56
"E01033217",21,23.68,24.07,15.92,15.29,15.86
"E01033218",21,23.68,24.07,15.92,15.29,15.86
"E01033219",21,23.68,24.07,15.92,15.29,15.86
"E01033220",21,23.68,24.07,15.92,15.29,15.86
"E01033221",20.5,23.11,25.99,18.1,15.06,15.09
"E01033223",21.17,24.84,24.51,16.75,15.63,17.08
"E01033224",21.17,24.84,24.51,16.75,15.63,17.08
"E01033226",21.17,24.84,24.51,16.75,15.63,17.08
"E01033228",21.17,24.84,24.51,16.75,15.63,17.08
"E01033229",19.83,22.05,21.87,20.52,19.11,19.33
"E01033231",21,23.68,24.07,15.92,15.29,15.86
"E01033232",19.53,22.94,21.94,17.25,17.57,17.3
"E01033233",19.53,22.94,21.94,17.25,17.57,17.3
"E01033234",19.53,22.94,21.94,17.25,17.57,17.3
"E01033235",19.53,22.94,21.94,17.25,17.57,17.3
"E01033236",19.53,22.94,21.94,17.25,17.57,17.3
"E01033237",19.83,22.05,21.87,20.52,19.11,19.33
"E01033239",21.42,25.01,23.32,20.71,19.1,19.56
"E01033241",21.02,25.26,23.61,19.96,19.69,18.85
"E01033242",21.02,25.26,23.61,19.96,19.69,18.85
"E01033243",22.77,26.78,27.13,18.53,17.46,16.76
"E01033244",22.95,26.64,28.64,19.77,18.46,16.83
"E01033245",23.45,27.03,29.15,20.38,18.9,17.24
"E01033246",22.84,26.39,26.29,19.18,18.12,17.73
"E01033247",23.04,26.46,26.33,19.48,18.57,18.17
"E01033248",23.07,26.46,26.33,19.51,18.62,18.22
"E01033249",23.07,26.46,26.33,19.51,18.62,18.22
"E01033250",22.25,26.57,26.43,18.97,18.02,17.35
"E01033251",22.26,26.57,26.45,18.98,18.02,17.34
"E01033252",22.25,26.57,26.43,18.97,18.02,17.35
"E01033253",22.6,26.53,27.37,19.15,18.19,16.83
"E01033254",22.6,26.53,27.37,19.15,18.19,16.83
"E01033255",22.6,26.53,27.37,19.15,18.19,16.83
"E01033256",22.6,26.53,27.37,19.15,18.19,16.83
"E01033257",22.48,26.57,26.58,17.77,16.76,16.74
"E01033258",20.73,23.92,25.03,15.57,14.95,14.88
"E01033259",23.3,26.91,28.78,18.98,17.26,16.61
"E01033260",23.3,26.91,28.78,18.98,17.26,16.61
"E01033261",21.75,25.2,26.22,16.74,16.19,14.68
"E01033262",21.75,25.2,26.22,16.74,16.19,14.68
"E01033263",21.75,25.2,26.22,16.74,16.19,14.68
"E01033264",21.75,25.2,26.22,16.74,16.19,14.68
"E01033265",21.75,25.2,26.22,16.74,16.19,14.68
"E01033266",21.75,25.2,26.22,16.74,16.19,14.68
"E01033267",21.75,25.2,26.22,16.74,16.19,14.68
"E01033268",21.75,25.2,26.22,16.74,16.19,14.68
"E01033269",21.89,25.45,26.41,16.89,16.24,14.86
"E01033270",21.86,25.4,26.37,16.86,16.23,14.83
"E01033271",21.75,25.2,26.22,16.74,16.19,14.68
"E01033272",21.75,25.2,26.22,16.74,16.19,14.68
"E01033273",21.75,25.2,26.22,16.74,16.19,14.68
"E01033274",21.75,25.2,26.22,16.74,16.19,14.68
"E01033275",22.48,26.44,27.19,17.5,16.46,15.58
"E01033276",21.75,25.2,26.22,16.74,16.19,14.68
"E01033277",22.48,26.44,27.19,17.5,16.46,15.58
"E01033278",22.86,26.17,28.01,18.52,17.15,15.67
"E01033279",22.86,26.17,28.01,18.52,17.15,15.67
"E01033280",22.48,26.44,27.19,17.5,16.46,15.58
"E01033281",21,23.68,24.07,15.92,15.29,15.86
"E01033282",22,26.55,26.58,20.57,18.95,18.52
"E01033283",21.02,25.26,23.61,19.96,19.69,18.85
"E01033285",21.02,25.26,23.61,19.96,19.69,18.85
"E01033286",21.02,25.26,23.61,19.96,19.69,18.85
"E01033288",21.02,25.26,23.61,19.96,19.69,18.85
"E01033289",20.52,23.88,20.58,16.31,17.4,17.37
"E01033291",20.39,23.35,19.22,17.14,17.07,17.33
"E01033292",20.37,23.28,19.02,17.26,17.02,17.33
"E01033294",21.36,25.51,20.9,17.45,17.81,18.27
"E01033296",23.14,26.61,28.97,19.74,17.07,16.83
"E01033297",23.14,26.61,28.97,19.74,17.07,16.83
"E01033299",23,26.35,26.74,17.57,16.74,17.01
"E01033300",22.99,26.36,26.67,17.55,16.72,17.02
"E01033302",22.87,26.46,25.76,17.31,16.45,17.21
"E01033303",23,26.35,26.74,17.57,16.74,17.01
"E01033305",22,26.55,26.58,20.57,18.95,18.52
"E01033306",22,26.55,26.58,20.57,18.95,18.52
"E01033308",22.26,26.79,27.3,20.93,19.46,18.5
"E01033310",22.26,26.79,27.3,20.93,19.46,18.5
"E01033311",22.26,26.79,27.3,20.93,19.46,18.5
"E01033313",22.42,26.95,27.58,20.93,19.44,18.35
"E01033314",22.26,26.79,27.3,20.93,19.46,18.5
"E01033316",20.43,24.69,26.66,22.62,18.59,17.45
"E01033317",20.61,25.04,26.99,22.44,18.73,17.43
"E01033319",20.41,24.64,26.62,22.64,18.57,17.45
"E01033320",22.68,27.51,28.49,21.83,19.96,18.54
"E01033322",22.68,27.51,28.49,21.83,19.96,18.54
"E01033324",22.68,27.51,28.49,21.83,19.96,18.54
"E01033325",22.68,27.51,28.49,21.83,19.96,18.54
"E01033327",22.68,27.51,28.49,21.83,19.96,18.54
"E01033328",19.61,22.13,21.89,19.37,18.21,19.12
"E01033329",19.61,22.13,21.89,19.37,18.21,19.12
"E01033330",21,23.68,24.07,15.92,15.29,15.86
"E01033331",21.81,25.94,25.05,19.49,18.39,17.79
"E01033333",21.81,25.94,25.05,19.49,18.39,17.79
"E01033334",21.81,25.94,25.05,19.49,18.39,17.79
"E01033336",21.81,25.94,25.05,19.49,18.39,17.79
"E01033338",21.81,25.94,25.05,19.49,18.39,17.79
"E01033339",21.81,25.94,25.05,19.49,18.39,17.79
"E01033341",22.68,27.51,28.49,21.83,19.96,18.54
"E01033342",21.81,25.94,25.05,19.49,18.39,17.79
"E01033344",22.11,25.33,23.91,19.43,18.97,17.93
"E01033345",21.97,25.61,24.43,19.46,18.7,17.86
"E01033347",21.81,25.94,25.05,19.49,18.39,17.79
"E01033348",21.81,25.94,25.05,19.49,18.39,17.79
"E01033350",22.11,25.33,23.9,19.43,18.97,17.93
"E01033352",21.81,25.94,25.05,19.49,18.39,17.79
"E01033353",21.81,25.94,25.05,19.49,18.39,17.79
"E01033355",21.81,25.94,25.05,19.49,18.39,17.79
"E01033356",21.81,25.94,25.05,19.49,18.39,17.79
"E01033358",21.81,25.94,25.05,19.49,18.39,17.79
"E01033359",21.81,25.94,25.05,19.49,18.39,17.79
"E01033361",21.87,25.83,24.83,19.48,18.5,17.81
"E01033362",22.11,25.33,23.9,19.43,18.97,17.93
"E01033364",22.11,25.33,23.9,19.43,18.97,17.93
"E01033366",21.81,25.94,25.05,19.49,18.39,17.79
"E01033367",21.81,25.94,25.05,19.49,18.39,17.79
"E01033369",21.81,25.94,25.05,19.49,18.39,17.79
"E01033370",21.81,25.94,25.05,19.49,18.39,17.79
"E01033372",23,26.35,26.74,17.57,16.74,17.01
"E01033373",23,26.35,26.74,17.57,16.74,17.01
"E01033375",23,26.35,26.74,17.57,16.74,17.01
"E01033376",23,26.35,26.74,17.57,16.74,17.01
"E01033378",23,26.35,26.74,17.57,16.74,17.01
"E01033380",19.83,22.05,21.87,20.52,19.11,19.33
"E01033381",19.83,22.05,21.87,20.52,19.11,19.33
"E01033383",19.83,22.05,21.87,20.52,19.11,19.33
"E01033384",19.83,22.05,21.87,20.52,19.11,19.33
"E01033386",23.2,26.41,28.44,18.84,18.05,16.27
"E01033387",21.75,25.2,26.22,16.74,16.19,14.68
"E01033388",21.75,25.2,26.22,16.74,16.19,14.68
"E01033389",22.86,26.17,28.01,18.52,17.15,15.67
"E01033390",22.86,26.17,28.01,18.52,17.15,15.67
"E01033391",22.86,26.17,28.01,18.52,17.15,15.67
"E01033392",22.86,26.17,28.01,18.52,17.15,15.67
"E01033393",23.81,26.63,29.06,20.16,17.92,16.33
"E01033394",23.81,26.63,29.06,20.16,17.92,16.33
"E01033395",23.2,26.41,28.44,18.84,18.05,16.27
"E01033396",23.2,26.41,28.44,18.84,18.05,16.27
"E01033397",23.2,26.41,28.44,18.84,18.05,16.27
"E01033398",23.2,26.41,28.44,18.84,18.05,16.27
"E01033399",23.2,26.41,28.44,18.84,18.05,16.27
"E01033400",23.2,26.41,28.44,18.84,18.05,16.27
"E01033401",23.2,26.41,28.44,18.84,18.05,16.27
"E01033402",23.2,26.41,28.44,18.84,18.05,16.27
"E01033403",23.2,26.41,28.44,18.84,18.05,16.27
"E01033404",23.2,26.41,28.44,18.84,18.05,16.27
"E01033405",23.2,26.41,28.44,18.84,18.05,16.27
"E01033406",23.2,26.41,28.44,18.84,18.05,16.27
"E01033407",23.2,26.41,28.44,18.84,18.05,16.27
"E01033408",23.2,26.41,28.44,18.84,18.05,16.27
"E01033409",23.2,26.41,28.44,18.84,18.05,16.27
"E01033410",23.2,26.41,28.44,18.84,18.05,16.27
"E01033411",23.2,26.41,28.44,18.84,18.05,16.27
"E01033412",23.2,26.41,28.44,18.84,18.05,16.27
"E01033413",23.2,26.41,28.44,18.84,18.05,16.27
"E01033414",19.99,22.45,23.8,19.34,16.26,16.03
"E01033415",21.87,26.43,26.69,20.52,19.05,18.18
"E01033417",21.87,26.43,26.69,20.52,19.05,18.18
"E01033418",21.87,26.43,26.69,20.52,19.05,18.18
"E01033420",21.87,26.43,26.69,20.52,19.05,18.18
"E01033421",21.87,26.43,26.69,20.52,19.05,18.18
"E01033422",21.87,26.43,26.69,20.52,19.05,18.18
"E01033423",21.87,26.43,26.69,20.52,19.05,18.18
"E01033424",22.26,26.79,27.3,20.93,19.46,18.5
"E01033425",22.4,26.35,28.41,21.41,18.73,17.06
"E01033426",22.4,26.35,28.41,21.41,18.73,17.06
"E01033427",22.4,26.35,28.41,21.41,18.73,17.06
"E01033428",22.4,26.35,28.41,21.41,18.73,17.06
"E01033429",22.4,26.35,28.41,21.41,18.73,17.06
"E01033430",22.4,26.35,28.41,21.41,18.73,17.06
"E01033431",23.31,27.84,29.12,20.95,19.32,17.52
"E01033432",23.31,27.84,29.12,20.94,19.32,17.52
"E01033433",23.42,27.02,29.13,20.53,18.94,17.27
"E01033434",21.41,25.4,27.63,20.54,17.27,15.91
"E01033435",21.41,25.4,27.63,20.54,17.27,15.91
"E01033436",21.41,25.4,27.63,20.54,17.27,15.91
"E01033437",21.41,25.4,27.63,20.54,17.27,15.91
"E01033438",21.41,25.4,27.63,20.54,17.27,15.91
"E01033439",21.41,25.4,27.63,20.54,17.27,15.91
"E01033440",21.41,25.4,27.63,20.54,17.27,15.91
"E01033441",21.41,25.4,27.63,20.54,17.27,15.91
"E01033442",20.41,24.64,26.62,22.64,18.57,17.45
"E01033443",20.3,24.44,26.4,22.52,18.53,17.46
"E01033444",20.41,24.64,26.62,22.64,18.57,17.45
"E01033445",18.7,21.44,23.18,20.79,17.96,17.47
"E01033446",18.89,21.8,23.57,21,18.03,17.47
"E01033447",20.41,24.64,26.62,22.64,18.57,17.45
"E01033448",19.94,23.77,25.69,22.14,18.41,17.46
"E01033449",19.23,22.43,24.25,21.36,18.15,17.47
"E01033450",20.41,24.64,26.62,22.64,18.57,17.45
"E01033451",22.4,26.35,28.41,21.41,18.73,17.06
"E01033452",22.4,26.35,28.41,21.41,18.73,17.06
"E01033453",22.39,26.36,28.42,21.42,18.73,17.04
"E01033454",22.4,26.35,28.41,21.41,18.73,17.06
"E01033455",22.26,26.79,27.3,20.93,19.46,18.5
"E01033456",22.26,26.79,27.3,20.93,19.46,18.5
"E01033457",22.26,26.79,27.3,20.93,19.46,18.5
"E01033458",21.84,27.19,28.86,21.26,18.91,17.37
"E01033459",21.84,27.19,28.86,21.26,18.91,17.37
"E01033460",20.91,26.67,27.85,22.52,19.2,18.46
"E01033461",20.91,26.67,27.85,22.52,19.2,18.46
"E01033462",20.91,26.67,27.85,22.52,19.2,18.46
"E01033463",22.26,26.79,27.3,20.93,19.46,18.5
"E01033464",22.26,26.79,27.3,20.93,19.46,18.5
"E01033465",17.57,19.8,21.07,16.33,14.83,15.15
"E01033466",17.57,19.8,21.07,16.33,14.83,15.15
"E01033467",17.57,19.8,21.07,16.33,14.83,15.15
"E01033468",20.57,24.12,26.68,17.36,14.62,14.83
"E01033469",20.57,24.12,26.68,17.36,14.62,14.83
"E01033470",20.57,24.12,26.68,17.36,14.62,14.83
"E01033471",20.57,24.12,26.68,17.36,14.62,14.83
"E01033472",20.57,24.12,26.68,17.36,14.62,14.83
"E01033473",20.34,23.31,25.88,17.63,14.59,14.33
"E01033474",20.57,24.12,26.68,17.36,14.62,14.83
"E01033475",20.57,24.12,26.68,17.36,14.62,14.83
"E01033476",17.57,19.8,21.07,16.33,14.83,15.15
"E01033477",20.57,24.12,26.68,17.36,14.62,14.83
"E01033478",20.57,24.12,26.68,17.36,14.62,14.83
"E01033479",20.57,24.12,26.68,17.36,14.62,14.83
"E01033480",17.85,20.19,21.59,16.45,14.82,15.13
"E01033481",21.3,24.17,26.54,18.59,16.21,16.16
"E01033482",21.3,24.17,26.54,18.59,16.21,16.16
"E01033483",21.3,24.17,26.54,18.59,16.21,16.16
"E01033484",21.3,24.17,26.54,18.59,16.21,16.16
"E01033485",22.26,26.79,27.3,20.93,19.46,18.5
"E01033486",22.68,27.51,28.49,21.83,19.96,18.54
"E01033487",22.68,27.51,28.49,21.83,19.96,18.54
"E01033488",22.68,27.51,28.49,21.83,19.96,18.54
"E01033489",22.68,27.51,28.49,21.83,19.96,18.54
"E01033490",22.68,27.51,28.49,21.83,19.96,18.54
"E01033491",22.68,27.51,28.49,21.83,19.96,18.54
"E01033492",22.68,27.51,28.49,21.83,19.96,18.54
"E01033493",22.68,27.51,28.49,21.83,19.96,18.54
"E01033494",22.68,27.51,28.49,21.83,19.96,18.54
"E01033495",22.96,26.28,29.34,20.01,17.01,16.38
"E01033496",22.96,26.28,29.34,20.01,17.01,16.38
"E01033497",22.57,26.77,28.16,20.43,19.1,17.47
"E01033498",22.57,26.77,28.16,20.43,19.1,17.47
"E01033499",22.57,26.77,28.16,20.43,19.1,17.47
"E01033500",22.57,26.77,28.16,20.43,19.1,17.47
"E01033501",22.57,26.77,28.16,20.43,19.1,17.47
"E01033503",22.57,26.77,28.16,20.43,19.1,17.47
"E01033505",22.57,26.77,28.16,20.43,19.1,17.47
"E01033506",22.57,26.77,28.16,20.43,19.1,17.47
"E01033508",22.57,26.77,28.16,20.43,19.1,17.47
"E01033509",22.57,26.77,28.16,20.43,19.1,17.47
"E01033511",22.57,26.77,28.16,20.43,19.1,17.47
"E01033512",22.57,26.77,28.16,20.43,19.1,17.47
"E01033514",22.57,26.77,28.16,20.43,19.1,17.47
"E01033515",22.57,26.77,28.16,20.43,19.1,17.47
"E01033517",22.57,26.77,28.16,20.43,19.1,17.47
"E01033519",22.57,26.77,28.16,20.43,19.1,17.47
"E01033520",22.57,26.77,28.16,20.43,19.1,17.47
"E01033522",22.57,26.77,28.16,20.43,19.1,17.47
"E01033523",22.57,26.77,28.16,20.43,19.1,17.47
"E01033525",22.57,26.77,28.16,20.43,19.1,17.47
"E01033526",21.84,24.97,24.59,17.93,16.87,16.67
"E01033527",21.84,24.97,24.59,17.93,16.87,16.67
"E01033528",21.89,25.39,24.83,16.49,15.57,16.11
"E01033529",22.24,25.64,25.23,17.83,16.77,16.85
"E01033530",21.75,25.69,24.4,16.53,15.79,15.99
"E01033531",23.33,26.91,27.69,18.63,18.14,16.38
"E01033532",23.33,26.91,27.69,18.63,18.14,16.38
"E01033533",23.33,26.91,27.69,18.63,18.14,16.38
"E01033534",23.33,26.91,27.69,18.63,18.14,16.38
"E01033535",23.33,26.91,27.69,18.63,18.14,16.38
"E01033536",23.33,26.91,27.69,18.63,18.14,16.38
"E01033537",23.33,26.91,27.69,18.63,18.14,16.38
"E01033538",21.41,25.4,27.63,20.54,17.27,15.91
"E01033539",21.07,25.78,27.39,21.97,18.61,16.49
"E01033540",21.41,25.4,27.63,20.54,17.27,15.91
"E01033541",21.07,25.78,27.39,21.97,18.61,16.49
"E01033542",22.48,26.44,27.19,17.5,16.46,15.58
"E01033543",20.5,23.11,25.99,18.1,15.06,15.09
"E01033545",20.5,23.11,25.99,18.1,15.06,15.09
"E01033547",20.5,23.11,25.99,18.1,15.06,15.09
"E01033548",20.5,23.11,25.99,18.1,15.06,15.09
"E01033550",19.29,22.17,24.41,17.6,14.98,15.21
"E01033551",19.29,22.17,24.41,17.6,14.98,15.21
"E01033553",20.5,23.11,25.99,18.1,15.06,15.09
"E01033554",20.5,23.11,25.99,18.1,15.06,15.09
"E01033556",20.5,23.11,25.99,18.1,15.06,15.09
"E01033557",22.77,26.78,27.13,18.53,17.46,16.76
"E01033559",22.77,26.78,27.13,18.53,17.46,16.76
"E01033561",22.77,26.78,27.13,18.53,17.46,16.76
"E01033562",22.77,26.78,27.13,18.53,17.46,16.76
"E01033564",22.77,26.78,27.13,18.53,17.46,16.76
"E01033565",22.77,26.78,27.13,18.53,17.46,16.76
"E01033567",22.77,26.78,27.13,18.53,17.46,16.76
"E01033568",22.26,26.79,27.3,20.93,19.46,18.5
"E01033569",22.26,26.79,27.3,20.93,19.46,18.5
"E01033570",22.26,26.79,27.3,20.93,19.46,18.5
"E01033571",22.26,26.79,27.3,20.93,19.46,18.5
"E01033572",22.26,26.79,27.3,20.93,19.46,18.5
"E01033573",22.26,26.79,27.3,20.93,19.46,18.5
"E01033574",22.68,27.51,28.49,21.83,19.96,18.54
"E01033575",22.68,27.51,28.49,21.83,19.96,18.54
"E01033576",22.68,27.51,28.49,21.83,19.96,18.54
"E01033577",22.68,27.51,28.49,21.83,19.96,18.54
"E01033578",22.68,27.51,28.49,21.83,19.96,18.54
"E01033579",22.68,27.51,28.49,21.83,19.96,18.54
"E01033580",22.68,27.51,28.49,21.83,19.96,18.54
"E01033581",22.68,27.51,28.49,21.83,19.96,18.54
"E01033582",22.68,27.51,28.49,21.83,19.96,18.54
"E01033583",22.68,27.51,28.49,21.83,19.96,18.54
"E01033584",22.68,27.51,28.49,21.83,19.96,18.54
"E01033585",22.68,27.51,28.49,21.83,19.96,18.54
"E01033586",22.68,27.51,28.49,21.83,19.96,18.54
"E01033587",22.68,27.51,28.49,21.83,19.96,18.54
"E01033588",22.68,27.51,28.49,21.83,19.96,18.54
"E01033589",22.68,27.51,28.49,21.83,19.96,18.54
